text,class,steps,intent,text_te
"Your mission, should you choose to accept it: teleport to x=-0.9, y=-1.5 and await instructions.",Navigation,"[{""action"": ""teleport"", ""x"": -0.9, ""y"": -1.5}]",teleport,"మీ మిషన్, మీరు అంగీకరించడానికి ఎంచుకోండి ఉంటేః x = -0.9, y = -1.5 టెలిపోర్ట్ మరియు సూచనలను వేచి."
"Hey buddy, let’s chat later. Move forward 2.2 steps, will you?",Navigation,"[{""action"": ""forward"", ""value"": 2.2, ""unit"": ""steps""}]",linear_move,"హే బడ్డీ, మేము తరువాత చాట్ చేస్తాము. 2.2 అడుగులు ముందుకు కదిలే, మీరు?"
"The robot awakens in its chamber. Its first task: teleport to position (-2.0, -0.0).",Navigation,"[{""action"": ""teleport"", ""x"": -2.0, ""y"": -0.0}]",teleport,"రోబోట్ తన గదిలో మేల్కొంటుంది. దాని మొదటి పనిః స్థానం (-2.0, -0.0) కు టెలిపోర్ట్."
Don’t just stand there—turn left 90 rad now!,Navigation,"[{""action"": ""left"", ""value"": 90, ""unit"": ""rad""}]",rotate,అక్కడ నిలబడి లేదు కేవలం 90 rad ఎడమ ఇప్పుడు తిరగండి!
Please hurry and rotate right 180 degrees!,Navigation,"[{""action"": ""right"", ""value"": 180, ""unit"": ""degrees""}]",rotate,దయచేసి త్వరగా కుడి 180 డిగ్రీల తిరగండి!
Quick! Spin left 90 deg before it’s too late!,Navigation,"[{""action"": ""left"", ""value"": 90, ""unit"": ""deg""}]",rotate,త్వరగా 90 డిగ్రీల ఎడమ తిరగండి అది చాలా ఆలస్యం ముందు!
Quick! Spin left 90 degrees before it’s too late!,Navigation,"[{""action"": ""left"", ""value"": 90, ""unit"": ""degrees""}]",rotate,త్వరగా 90 డిగ్రీల ఎడమ తిరగండి అది చాలా ఆలస్యం ముందు!
Quick! Spin left 180 deg before it’s too late!,Navigation,"[{""action"": ""left"", ""value"": 180, ""unit"": ""deg""}]",rotate,త్వరగా 180 డిగ్రీల ఎడమ తిరగండి అది చాలా ఆలస్యం ముందు!
"after five seconds, initiate a spin left 45.",Navigation,"[{""action"": ""left"", ""value"": 45}]",rotate,"ఐదు సెకన్ల తర్వాత, ప్రారంభం ఒక స్పిన్ ఎడమ 45 ."
"once the light turns green, initiate a spin right 90 radians.",Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""radians""}]",rotate,"లైట్ గ్రీన్ మారుతుంది ఒకసారి, కుడి 90 రేడియన్లు ఒక స్పిన్ ప్రారంభం."
"When it’s clear, rotate left 45 degrees.",Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""degrees""}]",rotate,"అది శుభ్రంగా ఉన్నప్పుడు, 45 డిగ్రీల ఎడమ తిరగండి."
"Wow! That was impressive. Okay now, please go forward 2.5 m. Oh, did you hear that noise?",Navigation,"[{""action"": ""forward"", ""value"": 2.5, ""unit"": ""m""}]",linear_move,"వావ్! ఇది ఆకట్టుకుంది. సరే ఇప్పుడు, దయచేసి ముందుకు వెళ్ళండి 2.5 మీటర్లు. ఓహ్, మీరు ఆ శబ్దం విన్నారా?"
"Wow! That was impressive. Okay now, please go forward 2.5 ft. Oh, did you hear that noise?",Navigation,"[{""action"": ""forward"", ""value"": 2.5, ""unit"": ""ft""}]",linear_move,"వావ్! ఇది ఆకట్టుకుంది. సరే ఇప్పుడు, దయచేసి ముందుకు వెళ్ళండి 2.5 అడుగులు. ఓహ్, మీరు ఆ శబ్దం విన్నారా?"
"The robot awakens in its chamber. Its first task: teleport to position (-1.0, -1.6).",Navigation,"[{""action"": ""teleport"", ""x"": -1.0, ""y"": -1.6}]",teleport,"రోబోట్ తన గదిలో మేల్కొంటుంది. దాని మొదటి పనిః స్థానం (-1.0, -1.6) కు టెలిపోర్ట్."
Please hurry and rotate left 180 degree!,Navigation,"[{""action"": ""left"", ""value"": 180, ""unit"": ""degree""}]",rotate,దయచేసి త్వరగా 180 డిగ్రీల ఎడమ తిరగండి!
"Wow! That was impressive. Okay now, please go forward 1.5 meters. Oh, did you hear that noise?",Navigation,"[{""action"": ""forward"", ""value"": 1.5, ""unit"": ""meters""}]",linear_move,"వావ్! ఇది ఆకట్టుకుంది. సరే ఇప్పుడు, దయచేసి 1.5 మీటర్లు ముందుకు వెళ్ళండి. ఓహ్, మీరు ఆ శబ్దం విన్నారా?"
"After the lights blinked, I think it’s time. Walk forward 2.9 step, and by the way, I like your wheels.",Navigation,"[{""action"": ""forward"", ""value"": 2.9, ""unit"": ""step""}]",linear_move,"లైట్లు మెరిసిన తరువాత, నేను అది సమయం అనుకుంటున్నాను. ముందుకు 2.9 అడుగుల నడవండి, మరియు మార్గం ద్వారా, నేను మీ చక్రాలు ఇష్టం."
"The robot awakens in its chamber. Its first task: teleport to position (-3.0, 2.6).",Navigation,"[{""action"": ""teleport"", ""x"": -3.0, ""y"": 2.6}]",teleport,"రోబోట్ తన గదిలో మేల్కొంటుంది. దాని మొదటి పనిః స్థానం (-3.0, 2.6) కు టెలిపోర్ట్."
Quick! Spin right 90 deg before it’s too late!,Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""deg""}]",rotate,త్వరగా 90 డిగ్రీల కుడి తిరగండి అది చాలా ఆలస్యం ముందు!
"After the lights blinked, I think it’s time. Walk forward 1.6 meter, and by the way, I like your wheels.",Navigation,"[{""action"": ""forward"", ""value"": 1.6, ""unit"": ""meter""}]",linear_move,"లైట్లు మెరిసిపోయాయి తర్వాత, నేను అది సమయం అనుకుంటున్నాను. ముందుకు 1.6 మీటర్ల నడవండి, మరియు మార్గం ద్వారా, నేను మీ చక్రాలు ఇష్టం."
"Wow! That was impressive. Okay now, please go forward 2.5. Oh, did you hear that noise?",Navigation,"[{""action"": ""forward"", ""value"": 2.5}]",linear_move,"వావ్! ఇది ఆకట్టుకుంది. సరే ఇప్పుడు, దయచేసి ముందుకు వెళ్ళండి 2.5. ఓహ్, మీరు ఆ శబ్దం విన్నారా?"
"The robot awakens in its chamber. Its first task: teleport to position (-0.9, -2.1).",Navigation,"[{""action"": ""teleport"", ""x"": -0.9, ""y"": -2.1}]",teleport,"రోబోట్ తన గదిలో మేల్కొంటుంది. దాని మొదటి పనిః స్థానం (-0.9, -2.1) కు టెలిపోర్ట్."
Don’t just stand there—turn left 180 deg now!,Navigation,"[{""action"": ""left"", ""value"": 180, ""unit"": ""deg""}]",rotate,అక్కడ నిలబడి లేదు! 180 డిగ్రీల ఎడమ ఇప్పుడు!
I guess spinning left makes sense. Let's do 60 degrees.,Navigation,"[{""action"": ""left"", ""value"": 60, ""unit"": ""degrees""}]",rotate,నేను ఎడమ తిరగడం అర్ధమే అనుకుంటాను. 60 డిగ్రీలు చేద్దాం.
"After the lights blinked, I think it’s time. Walk forward 1.8 step, and by the way, I like your wheels.",Navigation,"[{""action"": ""forward"", ""value"": 1.8, ""unit"": ""step""}]",linear_move,"లైట్లు మెరిసే తర్వాత, నేను అది సమయం అనుకుంటున్నాను. 1.8 అడుగు ముందుకు నడిచి, మరియు మార్గం ద్వారా, నేను మీ చక్రాలు ఇష్టం."
Quick! Spin left 180 radians before it’s too late!,Navigation,"[{""action"": ""left"", ""value"": 180, ""unit"": ""radians""}]",rotate,త్వరగా 180 రేడియన్ల ఎడమకు తిరగండి!
"in a moment, please turn right 45 radians.",Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""radians""}]",rotate,"ఒక క్షణం లో, కుడివైపు 45 రేడియన్ల చెయ్యి."
"Hmm… should I turn left? Yeah, maybe try left 45 rad.",Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""rad""}]",rotate,"హమ్ ... నేను ఎడమ చెయ్యాలి? అవును, బహుశా ఎడమ 45 rad ప్రయత్నించండి."
I guess spinning left makes sense. Let's do 90 degrees.,Navigation,"[{""action"": ""left"", ""value"": 90, ""unit"": ""degrees""}]",rotate,నేను ఎడమ తిరగడం అర్ధమే అనుకుంటాను. 90 డిగ్రీలు చేద్దాం.
"After the lights blinked, I think it’s time. Walk forward 2.7 feet, and by the way, I like your wheels.",Navigation,"[{""action"": ""forward"", ""value"": 2.7, ""unit"": ""feet""}]",linear_move,"లైట్లు మెరిసిపోయాయి తర్వాత, నేను అది సమయం అనుకుంటున్నాను. ముందుకు 2.7 అడుగుల, మరియు మార్గం ద్వారా, నేను మీ చక్రాలు ఇష్టం."
"The robot awakens in its chamber. Its first task: teleport to position (-2.6, 2.6).",Navigation,"[{""action"": ""teleport"", ""x"": -2.6, ""y"": 2.6}]",teleport,"రోబోట్ తన గదిలో మేల్కొంటుంది. దాని మొదటి పనిః స్థానానికి టెలిపోర్ట్ (-2.6, 2.6)."
"Hey buddy, let’s chat later. Move forward 2.9 meter, will you?",Navigation,"[{""action"": ""forward"", ""value"": 2.9, ""unit"": ""meter""}]",linear_move,"హే బడ్డీ, మేము తరువాత చాట్ లెట్. 2.9 మీటర్ల ముందుకు తరలించు, మీరు?"
"Hey buddy, let’s chat later. Move forward 2.7, will you?",Navigation,"[{""action"": ""forward"", ""value"": 2.7}]",linear_move,"హే, బడ్డీ, మేము తరువాత చాట్ చేస్తాము. ముందుకు 2.7, మీరు?"
Thinking out loud… a 90 turn to the left might work.,Navigation,"[{""action"": ""left"", ""value"": 90}]",rotate,బిగ్గరగా ఆలోచిస్తూ. 90 ఎడమవైపు తిరగడం పని చేయవచ్చు.
"As the brave TurtleBot reaches the battlefield, it must teleport to x=2.0, y=2.6 to complete the mission.",Navigation,"[{""action"": ""teleport"", ""x"": 2.0, ""y"": 2.6}]",teleport,"ధైర్య టర్టిల్ బోట్ యుద్ధభూమికి చేరుకున్నప్పుడు, అది x=2.0, y=2.6 కు దూరప్రాప్తి చేయాలి."
"The robot awakens in its chamber. Its first task: teleport to position (-4.1, -3.1).",Navigation,"[{""action"": ""teleport"", ""x"": -4.1, ""y"": -3.1}]",teleport,"రోబోట్ తన గదిలో మేల్కొంటుంది. దాని మొదటి పనిః స్థానం (-4.1, -3.1) కు టెలిపోర్టు."
"after five seconds, please turn right 90 radians.",Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""radians""}]",rotate,"ఐదు సెకన్ల తర్వాత, 90 రేడియన్ల కుడివైపు తిరగండి."
I guess spinning right makes sense. Let's do 90 radians.,Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""radians""}]",rotate,నేను కుడి తిరగడం అర్ధమే అనుకుంటాను. 90 రేడియన్స్ చేద్దాం.
